source_ip,dest_ip,source_port,dest_port,protocol,timestamp,bytes_transferred,packets_sent,label
192.168.246.24,10.0.118.29,54360,372,TCP,2023-10-10 13:02:37.573595,2157,41,0
192.168.168.114,10.0.167.183,48138,849,ICMP,2023-10-10 13:41:52.579236,2815,63,0
192.168.219.196,10.0.219.135,21781,210,UDP,2023-10-10 13:26:16.585950,9133,71,0
192.168.8.243,10.0.157.23,3192,580,UDP,2023-10-10 13:08:01.591732,2319,19,0
192.168.132.109,10.0.164.164,17403,93,ICMP,2023-10-10 13:33:42.597402,1296,57,0
192.168.166.218,10.0.216.224,4071,293,ICMP,2023-10-10 13:35:10.603101,8707,77,0
192.168.4.99,10.0.39.30,15534,518,TCP,2023-10-10 13:33:20.608702,399,33,0
192.168.198.254,10.0.25.65,46448,926,UDP,2023-10-10 13:16:39.614354,8406,82,0
192.168.240.54,10.0.193.90,5447,165,UDP,2023-10-10 13:26:40.620060,5166,28,0
192.168.14.231,10.0.143.141,54970,865,ICMP,2023-10-10 13:53:10.625748,2906,14,0
192.168.27.8,10.0.159.5,7873,578,TCP,2023-10-10 13:27:11.633059,5511,14,0
192.168.161.50,10.0.139.152,65034,571,UDP,2023-10-10 13:51:30.639079,5279,70,0
192.168.163.36,10.0.146.137,17999,1003,TCP,2023-10-10 13:14:38.645426,5334,14,0
192.168.129.133,10.0.74.186,2007,870,ICMP,2023-10-10 13:23:43.651546,1055,30,0
192.168.92.66,10.0.199.114,61389,86,UDP,2023-10-10 13:54:29.657424,977,92,0
192.168.180.119,10.0.31.215,54037,1001,TCP,2023-10-10 13:39:31.663111,724,12,0
192.168.141.62,10.0.252.249,56881,74,TCP,2023-10-10 13:35:20.668938,3326,63,0
192.168.66.59,10.0.23.153,17800,404,ICMP,2023-10-10 13:28:17.674597,8521,81,0
192.168.196.98,10.0.36.101,20841,942,ICMP,2023-10-10 13:35:24.681331,1505,98,0
192.168.80.117,10.0.21.183,18305,36,TCP,2023-10-10 13:51:03.687096,4260,19,0
192.168.152.125,10.0.67.83,25597,655,UDP,2023-10-10 13:41:21.692830,963,4,0
192.168.156.117,10.0.166.75,25409,717,TCP,2023-10-10 13:28:24.698531,2831,59,0
192.168.131.15,10.0.188.199,29544,358,TCP,2023-10-10 13:51:49.704247,20897,5,1
192.168.223.21,10.0.5.236,28142,176,TCP,2023-10-10 13:52:32.709910,3184,79,0
192.168.236.151,10.0.211.198,20398,102,ICMP,2023-10-10 13:13:47.715653,1133,32,0
192.168.228.232,10.0.76.186,12517,806,TCP,2023-10-10 13:58:25.721165,27817,68,1
192.168.111.252,10.0.104.133,2527,1006,TCP,2023-10-10 13:57:10.727857,2683,25,0
192.168.71.130,10.0.228.138,20768,687,TCP,2023-10-10 13:43:43.733597,4679,1,0
192.168.203.116,10.0.251.236,8353,31,TCP,2023-10-10 13:16:19.739322,1264,36,0
192.168.120.116,10.0.153.125,10579,51,UDP,2023-10-10 13:28:22.744979,6828,33,0
192.168.60.59,10.0.78.195,17188,462,TCP,2023-10-10 13:45:52.750673,8947,53,0
192.168.69.115,10.0.144.195,14697,628,TCP,2023-10-10 13:54:44.756310,3826,59,0
192.168.14.16,10.0.239.189,1546,660,UDP,2023-10-10 13:21:12.762097,652,75,0
192.168.5.160,10.0.170.16,24050,891,TCP,2023-10-10 13:28:03.767671,1804,26,0
192.168.3.229,10.0.219.126,47096,422,UDP,2023-10-10 13:13:45.774509,3901,98,0
192.168.238.108,10.0.107.57,42778,1017,ICMP,2023-10-10 13:06:44.780285,6318,33,0
192.168.151.131,10.0.227.197,10984,589,UDP,2023-10-10 13:16:42.785857,8002,31,0
192.168.135.193,10.0.188.54,2205,308,UDP,2023-10-10 13:27:32.791524,7998,79,0
192.168.35.12,10.0.239.147,27174,293,UDP,2023-10-10 13:33:18.797192,8432,26,0
192.168.203.211,10.0.232.253,43295,102,TCP,2023-10-10 13:49:44.802952,9734,87,0
192.168.225.167,10.0.86.209,18941,377,TCP,2023-10-10 13:16:56.808601,2383,75,0
192.168.170.225,10.0.82.73,25827,816,UDP,2023-10-10 13:00:11.814242,1613,96,0
192.168.116.11,10.0.30.36,57224,322,ICMP,2023-10-10 13:15:48.820895,3701,6,0
192.168.194.43,10.0.2.236,9388,997,UDP,2023-10-10 13:00:26.826616,8038,80,0
192.168.194.238,10.0.241.138,52969,19,UDP,2023-10-10 13:56:53.832287,8799,37,0
192.168.184.78,10.0.139.94,52899,368,TCP,2023-10-10 13:49:16.838522,1408,98,0
192.168.176.162,10.0.89.160,43109,447,TCP,2023-10-10 13:13:25.844436,5330,97,0
192.168.165.105,10.0.25.59,8740,527,ICMP,2023-10-10 13:35:57.850513,754,82,0
192.168.145.205,10.0.21.149,4637,79,TCP,2023-10-10 13:20:10.856760,47240,39,1
192.168.101.7,10.0.155.156,47636,121,ICMP,2023-10-10 13:42:54.862549,6140,55,0
192.168.35.4,10.0.44.148,56381,118,UDP,2023-10-10 13:50:05.869449,1320,91,0
192.168.18.46,10.0.10.253,21558,943,ICMP,2023-10-10 13:31:16.875187,5380,15,0
192.168.139.7,10.0.6.74,32273,604,UDP,2023-10-10 13:15:26.880926,9493,17,0
192.168.208.91,10.0.192.144,46374,600,TCP,2023-10-10 13:42:32.886578,1876,18,0
192.168.52.105,10.0.232.127,11876,392,TCP,2023-10-10 13:09:26.892301,2164,24,0
192.168.159.147,10.0.160.85,1706,1007,TCP,2023-10-10 13:37:14.897955,3675,99,0
192.168.201.158,10.0.24.247,14576,1014,ICMP,2023-10-10 13:29:11.903763,8834,2,0
192.168.171.144,10.0.80.62,41263,511,UDP,2023-10-10 13:36:11.909485,1863,94,0
192.168.101.6,10.0.168.176,24372,737,ICMP,2023-10-10 13:15:31.916090,2828,33,0
192.168.100.160,10.0.194.120,15299,228,TCP,2023-10-10 13:37:53.921860,2627,88,0
192.168.30.251,10.0.28.94,50560,929,TCP,2023-10-10 13:31:30.927619,8676,86,0
192.168.34.183,10.0.156.126,24449,226,ICMP,2023-10-10 13:36:06.933320,4629,88,0
192.168.129.113,10.0.11.136,61809,410,UDP,2023-10-10 13:18:58.938995,3403,23,0
192.168.17.53,10.0.38.13,16156,855,ICMP,2023-10-10 13:31:58.944707,7987,60,0
192.168.72.152,10.0.179.15,58280,507,UDP,2023-10-10 13:24:02.950421,6312,94,0
192.168.216.13,10.0.14.190,56450,168,TCP,2023-10-10 13:26:07.956121,3081,10,0
192.168.132.127,10.0.120.170,21550,934,TCP,2023-10-10 13:08:00.962902,5178,40,0
192.168.100.61,10.0.150.210,46172,528,UDP,2023-10-10 13:47:35.968809,969,55,0
192.168.233.35,10.0.177.147,16501,104,TCP,2023-10-10 13:13:15.974417,7707,18,0
192.168.69.138,10.0.170.84,56032,849,UDP,2023-10-10 13:25:55.980072,8805,8,0
192.168.129.164,10.0.16.211,28733,16,UDP,2023-10-10 13:53:04.986004,5125,91,0
192.168.222.111,10.0.163.64,43189,574,UDP,2023-10-10 13:40:34.991715,21295,88,1
192.168.102.150,10.0.109.138,19825,569,ICMP,2023-10-10 13:16:05.997610,3151,89,0
192.168.91.88,10.0.90.28,30512,283,UDP,2023-10-10 13:59:13.003253,6047,42,0
192.168.132.109,10.0.77.4,8136,1002,TCP,2023-10-10 13:00:58.010162,1335,48,0
192.168.54.171,10.0.164.141,33612,152,UDP,2023-10-10 13:03:59.016134,5088,57,0
192.168.242.21,10.0.159.175,22289,439,UDP,2023-10-10 13:35:43.021863,9898,60,0
192.168.40.213,10.0.22.212,30497,194,ICMP,2023-10-10 13:43:55.027571,1853,22,0
192.168.246.68,10.0.6.235,38258,792,TCP,2023-10-10 13:45:58.033472,6708,61,0
192.168.26.203,10.0.56.253,56922,522,TCP,2023-10-10 13:00:26.039421,349,75,0
192.168.55.60,10.0.187.44,20178,747,ICMP,2023-10-10 13:04:30.045547,446,35,0
192.168.20.40,10.0.81.82,32187,9,ICMP,2023-10-10 13:18:53.051677,997,61,0
192.168.61.75,10.0.32.127,36788,626,UDP,2023-10-10 13:39:31.059567,7770,43,0
192.168.118.76,10.0.46.174,60616,237,TCP,2023-10-10 13:53:52.066336,981,6,0
192.168.41.71,10.0.140.70,58391,46,UDP,2023-10-10 13:21:39.072371,8341,58,0
192.168.93.184,10.0.189.24,17956,214,ICMP,2023-10-10 13:48:42.078347,4530,71,0
192.168.232.24,10.0.57.89,64326,620,UDP,2023-10-10 13:10:23.084341,668,96,0
192.168.199.157,10.0.59.24,23235,167,UDP,2023-10-10 13:10:13.090113,1190,37,0
192.168.77.166,10.0.198.137,50744,108,UDP,2023-10-10 13:44:34.095878,2171,26,0
192.168.91.238,10.0.2.211,39423,704,UDP,2023-10-10 13:43:39.101766,7856,70,0
192.168.107.80,10.0.178.165,6502,755,UDP,2023-10-10 13:55:47.108521,6657,79,0
192.168.212.73,10.0.234.235,27476,807,ICMP,2023-10-10 13:58:54.114530,3867,55,0
192.168.92.192,10.0.177.72,40959,573,ICMP,2023-10-10 13:00:24.120330,1962,81,0
192.168.33.227,10.0.179.174,45203,207,ICMP,2023-10-10 13:20:41.126031,1625,67,0
192.168.35.65,10.0.222.81,13624,968,ICMP,2023-10-10 13:48:46.131860,2108,48,0
192.168.168.131,10.0.27.64,43592,876,UDP,2023-10-10 13:39:59.137535,7301,55,0
192.168.177.39,10.0.168.90,39292,577,ICMP,2023-10-10 13:00:39.143242,3381,77,0
192.168.170.95,10.0.219.191,33533,935,UDP,2023-10-10 13:35:55.149067,3811,1,0
192.168.198.251,10.0.125.207,30845,507,UDP,2023-10-10 13:12:17.155726,7639,53,0
192.168.155.68,10.0.101.109,53266,1008,TCP,2023-10-10 13:24:49.161612,4128,31,0
192.168.242.118,10.0.25.4,37986,999,TCP,2023-10-10 13:50:10.167617,2680,40,0
192.168.149.117,10.0.228.183,32833,44,UDP,2023-10-10 13:12:33.173251,4610,30,0
192.168.182.248,10.0.24.250,24879,761,ICMP,2023-10-10 13:31:53.179047,2754,11,0
192.168.237.173,10.0.77.104,55981,104,UDP,2023-10-10 13:59:17.184949,2092,97,0
192.168.8.191,10.0.85.202,31204,712,TCP,2023-10-10 13:13:32.190641,8792,45,0
192.168.26.217,10.0.144.9,35404,964,TCP,2023-10-10 13:22:08.196438,4228,66,0
192.168.23.146,10.0.2.86,17110,439,ICMP,2023-10-10 13:42:25.203342,6412,17,0
192.168.134.185,10.0.81.205,42411,993,TCP,2023-10-10 13:17:00.209214,4357,47,0
192.168.50.247,10.0.91.126,60857,812,UDP,2023-10-10 13:44:25.214950,6364,92,0
192.168.100.131,10.0.97.247,49111,92,UDP,2023-10-10 13:51:42.220643,5089,60,0
192.168.128.233,10.0.17.113,45104,494,TCP,2023-10-10 13:48:11.226345,334,24,0
192.168.188.197,10.0.139.232,19198,313,TCP,2023-10-10 13:41:33.232192,7735,20,0
192.168.49.212,10.0.195.233,51955,255,TCP,2023-10-10 13:23:18.237839,2931,12,0
192.168.142.116,10.0.228.54,18997,788,TCP,2023-10-10 13:58:04.243504,6399,64,0
192.168.254.3,10.0.128.68,34462,273,TCP,2023-10-10 13:55:14.250932,7050,99,0
192.168.62.135,10.0.121.183,16222,583,UDP,2023-10-10 13:50:36.257253,761,42,0
192.168.139.178,10.0.227.193,18558,467,ICMP,2023-10-10 13:14:45.263133,4351,86,0
192.168.5.226,10.0.194.102,46016,68,UDP,2023-10-10 13:58:28.268977,3981,19,0
192.168.196.1,10.0.207.131,6915,178,TCP,2023-10-10 13:31:04.275726,35119,77,1
192.168.41.9,10.0.121.23,56078,120,TCP,2023-10-10 13:15:32.282346,5192,47,0
192.168.104.167,10.0.158.55,37184,466,TCP,2023-10-10 13:25:50.288478,2633,73,0
192.168.40.65,10.0.119.54,53761,520,ICMP,2023-10-10 13:11:01.294349,5952,80,0
192.168.53.13,10.0.56.174,46423,923,TCP,2023-10-10 13:20:19.301293,305,61,0
192.168.56.62,10.0.207.29,35511,519,TCP,2023-10-10 13:36:16.307431,2288,7,0
192.168.150.203,10.0.198.140,43205,680,TCP,2023-10-10 13:21:14.313236,3314,84,0
192.168.34.43,10.0.121.221,26901,16,UDP,2023-10-10 13:59:05.319042,5979,54,0
192.168.135.19,10.0.209.11,33801,974,TCP,2023-10-10 13:55:56.324867,4392,25,0
192.168.127.17,10.0.87.232,64960,1008,TCP,2023-10-10 13:12:36.330689,3755,47,0
192.168.179.90,10.0.163.6,27277,49,TCP,2023-10-10 13:02:28.336269,5666,74,0
192.168.9.93,10.0.82.2,58250,642,TCP,2023-10-10 13:20:14.341961,683,85,0
192.168.226.184,10.0.245.19,60031,423,ICMP,2023-10-10 13:56:57.348888,5092,98,0
192.168.16.146,10.0.98.22,57975,715,UDP,2023-10-10 13:49:40.354670,2400,20,0
192.168.126.134,10.0.159.24,63234,704,TCP,2023-10-10 13:08:56.360383,632,20,0
192.168.132.205,10.0.144.118,52300,794,UDP,2023-10-10 13:43:25.366218,541,98,0
192.168.142.25,10.0.57.90,63158,681,UDP,2023-10-10 13:40:01.371862,1176,89,0
192.168.82.21,10.0.222.208,8530,503,TCP,2023-10-10 13:51:35.377539,2864,72,0
192.168.39.114,10.0.9.65,23059,259,TCP,2023-10-10 13:52:01.383508,5828,3,0
192.168.64.15,10.0.12.147,46331,39,UDP,2023-10-10 13:21:30.389098,227,51,0
192.168.61.40,10.0.246.182,38941,30,UDP,2023-10-10 13:24:57.395900,8575,58,0
192.168.68.134,10.0.39.194,15171,783,UDP,2023-10-10 13:09:05.402034,9570,71,0
192.168.75.195,10.0.245.230,58108,799,TCP,2023-10-10 13:19:18.407763,9884,93,0
192.168.159.242,10.0.76.23,65016,331,ICMP,2023-10-10 13:05:09.413623,6779,21,0
192.168.92.169,10.0.220.88,31155,427,UDP,2023-10-10 13:25:52.419269,5980,76,0
192.168.244.92,10.0.41.122,20886,864,TCP,2023-10-10 13:46:32.424933,4403,34,0
192.168.131.182,10.0.159.147,14592,78,TCP,2023-10-10 13:42:33.430773,8306,64,0
192.168.241.72,10.0.106.188,7585,960,ICMP,2023-10-10 13:33:03.436475,5763,24,0
192.168.168.181,10.0.17.166,60421,757,UDP,2023-10-10 13:21:41.443202,9479,6,0
192.168.234.70,10.0.233.60,10281,982,UDP,2023-10-10 13:17:55.449180,4540,10,0
192.168.21.59,10.0.26.72,40076,637,TCP,2023-10-10 13:19:02.455502,2674,53,0
192.168.60.53,10.0.171.252,4250,596,ICMP,2023-10-10 13:47:09.461431,2104,98,0
192.168.197.222,10.0.245.63,30952,110,TCP,2023-10-10 13:22:08.467576,6241,37,0
192.168.221.54,10.0.88.180,36137,803,TCP,2023-10-10 13:13:36.474318,35002,22,1
192.168.163.56,10.0.76.237,11183,634,ICMP,2023-10-10 13:27:41.480809,5455,78,0
192.168.54.118,10.0.144.123,25816,906,UDP,2023-10-10 13:25:34.486594,9409,33,0
192.168.37.37,10.0.234.91,59972,930,UDP,2023-10-10 13:35:35.493947,1991,60,0
192.168.253.215,10.0.207.13,12179,906,TCP,2023-10-10 13:27:11.500027,6341,84,0
192.168.82.247,10.0.207.91,62175,527,UDP,2023-10-10 13:39:52.505767,531,22,0
192.168.148.96,10.0.3.208,15116,558,UDP,2023-10-10 13:06:07.511647,4259,28,0
192.168.27.131,10.0.32.191,36636,155,UDP,2023-10-10 13:42:19.517630,5609,22,0
192.168.125.27,10.0.210.81,44390,128,UDP,2023-10-10 13:00:35.523265,4899,86,0
192.168.62.232,10.0.33.141,7011,775,TCP,2023-10-10 13:31:37.529040,8403,41,0
192.168.174.18,10.0.196.212,47960,922,UDP,2023-10-10 13:28:59.535058,6986,75,0
192.168.218.82,10.0.248.187,47497,914,ICMP,2023-10-10 13:13:16.541764,15547,100,1
192.168.151.244,10.0.155.67,8659,537,ICMP,2023-10-10 13:04:46.547846,1665,41,0
192.168.231.86,10.0.181.213,62482,18,TCP,2023-10-10 13:45:51.553546,6397,41,0
192.168.120.126,10.0.35.117,32944,907,ICMP,2023-10-10 13:42:13.559238,3864,31,0
192.168.253.196,10.0.145.49,62789,692,UDP,2023-10-10 13:42:26.565049,6412,58,0
192.168.236.200,10.0.221.111,63316,517,UDP,2023-10-10 13:14:03.570787,6580,72,0
192.168.81.145,10.0.210.171,28819,634,ICMP,2023-10-10 13:14:19.576556,2972,5,0
192.168.215.102,10.0.233.152,31281,286,TCP,2023-10-10 13:03:52.582393,9455,9,0
192.168.223.208,10.0.151.155,57559,993,ICMP,2023-10-10 13:57:11.589191,8533,61,0
192.168.221.101,10.0.107.83,60055,287,UDP,2023-10-10 13:09:31.595080,6732,21,0
192.168.244.162,10.0.63.110,42904,1019,UDP,2023-10-10 13:41:51.601100,9583,29,0
192.168.44.245,10.0.94.47,57660,287,TCP,2023-10-10 13:06:30.606789,5360,88,0
192.168.108.197,10.0.251.180,17269,180,ICMP,2023-10-10 13:24:36.612511,8349,59,0
192.168.20.86,10.0.16.6,2456,220,UDP,2023-10-10 13:33:51.618365,4296,94,0
192.168.207.186,10.0.165.156,64073,652,UDP,2023-10-10 13:16:22.623972,5567,62,0
192.168.190.109,10.0.17.7,52857,373,ICMP,2023-10-10 13:21:29.629629,8228,11,0
192.168.1.105,10.0.10.94,30475,317,UDP,2023-10-10 13:15:14.636310,2956,98,0
192.168.192.251,10.0.34.64,16591,179,ICMP,2023-10-10 13:33:15.642190,1704,89,0
192.168.164.23,10.0.34.7,21912,351,TCP,2023-10-10 13:40:36.647927,2616,5,0
192.168.25.134,10.0.15.75,35616,759,UDP,2023-10-10 13:29:42.653577,6953,87,0
192.168.133.242,10.0.224.83,19147,274,UDP,2023-10-10 13:14:53.659825,9759,27,0
192.168.209.79,10.0.193.202,42918,121,UDP,2023-10-10 13:11:51.665660,2515,61,0
192.168.104.206,10.0.225.86,64134,734,UDP,2023-10-10 13:40:59.671621,4848,21,0
192.168.121.119,10.0.187.137,23991,120,TCP,2023-10-10 13:26:31.678668,915,53,0
192.168.82.94,10.0.24.191,18142,847,TCP,2023-10-10 13:23:02.685766,9937,35,0
192.168.208.237,10.0.152.94,60420,674,TCP,2023-10-10 13:19:08.692051,8845,21,0
192.168.233.109,10.0.112.127,16374,388,UDP,2023-10-10 13:12:12.697708,6619,45,0
192.168.248.184,10.0.21.10,6634,382,TCP,2023-10-10 13:30:50.703496,3985,53,0
192.168.150.228,10.0.252.25,16515,787,TCP,2023-10-10 13:56:50.709227,5000,18,0
192.168.158.48,10.0.63.226,63422,131,ICMP,2023-10-10 13:10:17.714972,5673,69,0
192.168.141.31,10.0.113.44,62619,645,UDP,2023-10-10 13:55:05.720667,7587,24,0
192.168.179.143,10.0.76.150,44462,674,TCP,2023-10-10 13:31:01.726329,5928,95,0
192.168.152.129,10.0.26.230,13439,45,ICMP,2023-10-10 13:29:58.733040,9095,84,0
192.168.85.22,10.0.173.154,35393,878,UDP,2023-10-10 13:03:39.738793,2734,14,0
192.168.82.78,10.0.19.172,36855,662,UDP,2023-10-10 13:51:21.744578,9001,24,0
192.168.94.235,10.0.88.93,42726,658,TCP,2023-10-10 13:10:32.750279,8961,27,0
192.168.31.235,10.0.134.181,36031,336,ICMP,2023-10-10 13:28:18.755941,9625,100,0
192.168.222.139,10.0.38.124,11234,8,UDP,2023-10-10 13:27:26.761576,9646,100,0
192.168.49.6,10.0.71.149,18577,1005,UDP,2023-10-10 13:40:37.767243,4933,14,0
192.168.195.117,10.0.23.193,9973,519,UDP,2023-10-10 13:18:48.772910,8096,87,0
192.168.216.178,10.0.249.188,41593,739,ICMP,2023-10-10 13:22:36.779670,3202,14,0
192.168.125.84,10.0.163.163,44690,643,ICMP,2023-10-10 13:34:27.785578,4224,33,0
192.168.195.151,10.0.249.72,20968,88,TCP,2023-10-10 13:42:53.791173,7398,50,0
192.168.86.112,10.0.67.100,19182,255,TCP,2023-10-10 13:33:26.796933,2589,69,0
192.168.29.50,10.0.143.198,30680,131,ICMP,2023-10-10 13:15:09.802520,710,17,0
192.168.152.122,10.0.48.15,54435,240,TCP,2023-10-10 13:27:42.808244,8064,73,0
192.168.63.16,10.0.236.5,51579,523,ICMP,2023-10-10 13:45:10.814016,9024,45,0
192.168.128.27,10.0.180.219,37260,893,ICMP,2023-10-10 13:31:36.819619,2747,94,0
192.168.232.125,10.0.143.193,39180,846,UDP,2023-10-10 13:38:29.826245,8084,9,0
192.168.237.52,10.0.71.50,18935,192,ICMP,2023-10-10 13:09:26.832100,5618,96,0
192.168.170.145,10.0.146.133,61984,806,UDP,2023-10-10 13:27:04.837776,5918,3,0
192.168.170.251,10.0.215.119,26763,338,UDP,2023-10-10 13:46:24.843462,6339,20,0
192.168.106.131,10.0.184.225,55300,92,ICMP,2023-10-10 13:53:33.849265,1368,2,0
192.168.69.76,10.0.163.84,61641,967,UDP,2023-10-10 13:06:34.854911,5977,41,0
192.168.45.248,10.0.134.213,45186,328,ICMP,2023-10-10 13:39:41.860605,5536,85,0
192.168.12.148,10.0.75.154,63677,830,TCP,2023-10-10 13:41:22.867020,4744,64,0
192.168.10.188,10.0.148.98,30444,951,ICMP,2023-10-10 13:06:58.874037,5279,65,0
192.168.213.65,10.0.182.246,9085,790,ICMP,2023-10-10 13:59:15.879955,7460,40,0
192.168.236.174,10.0.115.76,49212,85,ICMP,2023-10-10 13:05:37.886113,2344,37,0
192.168.194.10,10.0.55.116,38642,291,ICMP,2023-10-10 13:43:36.892800,4922,80,0
192.168.129.187,10.0.202.113,23750,164,ICMP,2023-10-10 13:34:54.899179,5343,11,0
192.168.32.184,10.0.11.166,27346,729,TCP,2023-10-10 13:12:47.905152,1701,27,0
192.168.59.78,10.0.167.6,23985,8,TCP,2023-10-10 13:02:27.910906,5988,70,0
192.168.42.135,10.0.188.84,52012,458,TCP,2023-10-10 13:30:02.917044,644,18,0
192.168.64.245,10.0.202.3,34937,836,ICMP,2023-10-10 13:18:04.923943,335,89,0
192.168.7.163,10.0.47.65,9729,273,ICMP,2023-10-10 13:14:27.930080,4170,98,0
192.168.44.106,10.0.209.170,4211,297,TCP,2023-10-10 13:24:29.935712,1759,2,0
192.168.21.31,10.0.20.190,28533,659,TCP,2023-10-10 13:09:00.941425,1435,36,0
192.168.221.185,10.0.88.193,7447,432,TCP,2023-10-10 13:33:33.947234,8721,16,0
192.168.117.124,10.0.92.33,5867,767,TCP,2023-10-10 13:14:55.952960,5385,93,0
192.168.143.241,10.0.75.15,51101,453,UDP,2023-10-10 13:53:19.958676,8691,69,0
192.168.108.145,10.0.177.207,57962,478,TCP,2023-10-10 13:57:27.964501,9848,76,0
192.168.254.246,10.0.52.40,56462,562,TCP,2023-10-10 13:39:55.971231,1294,40,0
192.168.154.227,10.0.33.182,10050,948,ICMP,2023-10-10 13:42:00.977073,755,79,0
192.168.153.130,10.0.54.82,64940,559,TCP,2023-10-10 13:29:15.982925,9699,58,0
192.168.150.91,10.0.180.216,17121,359,TCP,2023-10-10 13:56:45.988526,1364,45,0
192.168.81.234,10.0.69.239,62114,352,TCP,2023-10-10 13:40:30.994210,9445,24,0
192.168.38.160,10.0.237.63,35398,1014,ICMP,2023-10-10 13:30:57.000078,1361,25,0
192.168.121.102,10.0.183.97,47817,611,UDP,2023-10-10 13:47:27.005826,4140,25,0
192.168.10.26,10.0.69.39,59985,282,TCP,2023-10-10 13:20:29.011544,3433,90,0
192.168.133.44,10.0.172.182,57482,420,TCP,2023-10-10 13:34:46.018455,21002,73,1
192.168.231.90,10.0.146.47,27504,494,TCP,2023-10-10 13:06:56.024287,4377,30,0
192.168.240.91,10.0.118.156,20434,395,TCP,2023-10-10 13:03:08.030050,499,61,0
192.168.52.12,10.0.101.99,34466,633,ICMP,2023-10-10 13:28:20.035761,34811,12,1
192.168.60.109,10.0.235.201,7848,54,UDP,2023-10-10 13:28:29.041541,8417,16,0
192.168.4.176,10.0.98.158,45145,40,ICMP,2023-10-10 13:16:50.047165,3912,76,0
192.168.62.16,10.0.19.239,10693,106,UDP,2023-10-10 13:03:02.052863,8976,50,0
192.168.132.185,10.0.100.204,64430,645,TCP,2023-10-10 13:48:54.058412,1792,2,0
192.168.155.176,10.0.60.68,30621,989,ICMP,2023-10-10 13:53:05.065145,2193,77,0
192.168.48.75,10.0.60.28,12071,489,UDP,2023-10-10 13:33:34.071517,23063,40,1
192.168.148.110,10.0.44.55,60327,628,UDP,2023-10-10 13:39:41.077539,3339,11,0
192.168.114.223,10.0.168.27,4704,687,TCP,2023-10-10 13:40:02.084256,4354,42,0
192.168.137.3,10.0.192.148,46961,980,UDP,2023-10-10 13:09:34.090233,8163,84,0
192.168.124.64,10.0.87.30,25810,797,ICMP,2023-10-10 13:42:09.095955,9765,38,0
192.168.207.95,10.0.5.251,7369,74,UDP,2023-10-10 13:10:01.101927,624,94,0
192.168.240.118,10.0.68.211,16685,14,UDP,2023-10-10 13:49:55.107633,6145,34,0
192.168.57.242,10.0.210.204,40523,713,UDP,2023-10-10 13:34:02.114377,3501,34,0
192.168.60.4,10.0.220.68,20835,44,UDP,2023-10-10 13:42:52.120455,7813,72,0
192.168.188.187,10.0.33.157,17091,735,ICMP,2023-10-10 13:11:00.126130,1237,13,0
192.168.175.103,10.0.45.13,34761,705,UDP,2023-10-10 13:42:20.132075,8944,5,0
192.168.39.189,10.0.84.218,50562,39,ICMP,2023-10-10 13:43:36.137892,7587,64,0
192.168.166.161,10.0.100.135,65488,957,TCP,2023-10-10 13:18:16.143563,6250,8,0
192.168.195.238,10.0.3.73,11663,599,TCP,2023-10-10 13:25:58.149244,3659,74,0
192.168.236.243,10.0.207.250,9909,697,TCP,2023-10-10 13:53:34.154898,20390,11,1
192.168.221.115,10.0.209.221,9461,550,ICMP,2023-10-10 13:29:08.161792,3463,80,0
192.168.76.36,10.0.20.116,53806,365,UDP,2023-10-10 13:46:14.167837,3266,31,0
192.168.12.137,10.0.166.171,5602,236,UDP,2023-10-10 13:39:32.173557,3569,56,0
192.168.240.89,10.0.39.185,13506,129,UDP,2023-10-10 13:46:12.179327,1014,16,0
192.168.106.111,10.0.233.83,39875,230,UDP,2023-10-10 13:39:49.184959,7043,95,0
192.168.218.223,10.0.101.52,61260,863,ICMP,2023-10-10 13:29:27.190603,9014,31,0
192.168.12.167,10.0.88.163,60453,253,ICMP,2023-10-10 13:09:21.196345,8022,42,0
192.168.36.94,10.0.1.1,40340,137,ICMP,2023-10-10 13:52:21.202064,9385,39,0
192.168.100.73,10.0.144.100,31944,377,ICMP,2023-10-10 13:12:15.208934,8193,76,0
192.168.186.179,10.0.98.253,31048,440,TCP,2023-10-10 13:15:50.214864,7634,48,0
192.168.147.244,10.0.43.77,36772,558,UDP,2023-10-10 13:21:14.220459,7867,60,0
192.168.117.220,10.0.85.20,32266,121,TCP,2023-10-10 13:28:00.226160,4735,63,0
192.168.4.145,10.0.100.18,25115,56,UDP,2023-10-10 13:13:24.232016,3772,51,0
192.168.238.234,10.0.168.89,2177,99,UDP,2023-10-10 13:25:17.237747,6799,61,0
192.168.220.114,10.0.105.180,52975,823,TCP,2023-10-10 13:24:49.243343,3692,9,0
192.168.252.86,10.0.227.247,24224,276,ICMP,2023-10-10 13:02:14.249154,7993,16,0
192.168.173.113,10.0.110.252,60755,937,TCP,2023-10-10 13:18:22.256001,1182,35,0
192.168.236.41,10.0.85.12,47457,139,TCP,2023-10-10 13:20:53.261962,160,96,0
192.168.179.253,10.0.30.72,47623,445,UDP,2023-10-10 13:34:56.267675,9780,2,0
192.168.64.199,10.0.25.54,5445,929,ICMP,2023-10-10 13:43:14.273350,315,56,0
192.168.176.172,10.0.161.80,20225,641,ICMP,2023-10-10 13:07:39.279682,1612,3,0
